Customer_ID,Age,Gender,Region,Monthly_Income,Subscription_Length_Months,Monthly_Bill,Support_Tickets,Internet_Usage_GB,Contract_Type,Payment_Method,Has_Multiple_Services,Last_Login_Days_Ago,Satisfaction_Score,Churn
CUST1285,49,Female,Kolkata,58141,51,2810,3,289,Monthly,Debit Card,Yes,4,7,0
CUST1286,38,Male,Hyderabad,73108,39,1903,3,250,Yearly,UPI,No,20,4,1
CUST1287,59,Male,Kolkata,87009,37,2097,4,512,Monthly,Debit Card,Yes,7,6,1
CUST1288,35,Male,Kolkata,61174,37,2544,5,539,Quarterly,Debit Card,Yes,23,2,1
CUST1289,48,Female,Bangalore,36548,54,1241,6,500,Monthly,Net Banking,No,26,8,1
CUST1290,26,Female,Pune,90428,21,2509,1,522,Quarterly,UPI,Yes,21,5,1
CUST1291,39,Male,Bangalore,77076,45,1171,3,494,Yearly,Debit Card,No,3,1,1
CUST1292,32,Female,Pune,34798,21,2855,6,539,Yearly,Credit Card,Yes,4,2,1
CUST1293,39,Male,Chennai,51223,35,2268,4,465,Monthly,UPI,Yes,29,6,1
CUST1294,42,Male,Chennai,94041,13,604,0,149,Quarterly,UPI,No,9,9,0
CUST1295,22,Female,Chennai,94641,60,2576,0,39,Yearly,Debit Card,No,18,10,1
CUST1296,42,Female,Hyderabad,58602,22,2747,0,108,Yearly,Credit Card,Yes,17,7,1
CUST1297,45,Female,Delhi,86492,19,1939,3,478,Quarterly,Credit Card,No,23,5,1
CUST1298,29,Female,Kolkata,90920,23,2590,0,464,Quarterly,Net Banking,Yes,24,3,1
CUST1299,45,Female,Chennai,46531,21,731,1,395,Yearly,Debit Card,No,4,4,1
CUST1300,36,Male,Chennai,94027,51,2989,4,379,Monthly,Net Banking,Yes,22,8,1
CUST1301,31,Female,Bangalore,72533,47,1491,3,366,Monthly,Credit Card,No,8,8,0
CUST1302,46,Male,Delhi,65144,2,1462,0,411,Yearly,Credit Card,Yes,4,9,1
CUST1303,46,Female,Hyderabad,91558,50,2301,4,517,Monthly,Debit Card,No,2,6,1
CUST1304,34,Male,Chennai,69071,31,1811,3,255,Quarterly,Debit Card,Yes,11,10,0
CUST1305,36,Female,Chennai,88279,18,2730,0,517,Yearly,Net Banking,No,27,10,1
CUST1306,46,Female,Kolkata,32461,20,2248,3,317,Yearly,Debit Card,Yes,19,1,1
CUST1307,42,Female,Chennai,60841,32,1745,6,68,Yearly,UPI,Yes,17,9,1
CUST1308,39,Male,Chennai,58044,21,2427,5,389,Yearly,Credit Card,No,14,7,1
CUST1309,44,Male,Kolkata,44571,32,2750,5,264,Monthly,Net Banking,Yes,25,6,1
CUST1310,49,Male,Hyderabad,78908,18,1269,4,242,Monthly,Net Banking,Yes,15,4,1
CUST1311,48,Female,Kolkata,78689,31,1986,2,436,Monthly,Net Banking,No,24,6,1
CUST1312,58,Female,Hyderabad,97260,33,1014,6,48,Quarterly,Credit Card,No,23,7,1
CUST1313,46,Male,Hyderabad,86447,37,1634,1,215,Monthly,Credit Card,No,16,8,1
CUST1314,22,Female,Bangalore,85147,5,1014,0,133,Yearly,Net Banking,Yes,3,10,1
CUST1315,55,Female,Hyderabad,98056,10,1928,5,260,Quarterly,Debit Card,No,27,2,1
CUST1316,34,Female,Pune,77701,42,813,5,41,Quarterly,Credit Card,Yes,17,9,1
CUST1317,55,Male,Delhi,70372,57,2278,6,99,Monthly,Debit Card,No,24,3,1
CUST1318,58,Male,Chennai,39596,4,1543,1,256,Quarterly,Net Banking,No,26,5,1
CUST1319,59,Female,Mumbai,32023,39,2952,1,67,Monthly,Credit Card,Yes,14,4,1
CUST1320,41,Female,Kolkata,89664,55,1025,2,365,Quarterly,Credit Card,Yes,26,7,1
CUST1321,25,Male,Hyderabad,66727,24,661,5,188,Yearly,Credit Card,No,28,3,1
CUST1322,40,Male,Chennai,79815,45,1599,5,343,Monthly,Debit Card,Yes,6,5,1
CUST1323,52,Male,Hyderabad,40258,48,1239,5,212,Quarterly,Net Banking,Yes,17,7,1
CUST1324,54,Female,Delhi,63937,52,1636,2,505,Yearly,UPI,No,27,9,1
CUST1325,54,Female,Chennai,89792,6,1783,3,76,Yearly,Credit Card,No,27,6,1
CUST1326,35,Male,Delhi,87418,39,2684,1,429,Quarterly,Debit Card,No,5,9,0
CUST1327,31,Male,Hyderabad,64865,3,1472,2,283,Yearly,Credit Card,No,22,6,1
CUST1328,38,Male,Bangalore,53284,19,1949,2,331,Monthly,UPI,Yes,26,3,1
CUST1329,26,Female,Pune,92812,37,2503,0,103,Yearly,Net Banking,Yes,5,4,1
CUST1330,27,Male,Hyderabad,56201,4,1137,6,324,Yearly,UPI,No,18,3,1
CUST1331,22,Female,Bangalore,32839,57,2361,0,211,Quarterly,UPI,Yes,14,9,0
CUST1332,52,Female,Chennai,97155,24,1484,3,437,Quarterly,Net Banking,Yes,12,10,0
CUST1333,51,Female,Pune,39557,28,1402,2,249,Yearly,Net Banking,No,14,8,0
CUST1334,31,Male,Delhi,62591,16,2514,1,234,Monthly,UPI,Yes,6,9,0
CUST1335,57,Male,Pune,89063,43,2797,2,470,Yearly,Net Banking,Yes,21,4,1
CUST1336,54,Female,Chennai,60682,7,1922,1,232,Quarterly,Debit Card,Yes,20,8,1
CUST1337,36,Female,Pune,95428,42,1395,5,342,Quarterly,UPI,Yes,5,10,1
CUST1338,42,Male,Hyderabad,58228,3,2253,4,334,Quarterly,Net Banking,No,19,3,1
CUST1339,46,Female,Chennai,92292,12,2992,0,190,Yearly,UPI,No,18,5,1
CUST1340,25,Female,Kolkata,45352,7,1097,6,318,Yearly,Credit Card,Yes,17,8,1
CUST1341,55,Male,Mumbai,53481,43,2204,6,206,Quarterly,Debit Card,No,17,2,1
CUST1342,27,Female,Pune,80669,6,1352,4,543,Yearly,Net Banking,No,22,9,1
CUST1343,23,Female,Delhi,95633,16,2403,2,115,Monthly,Credit Card,No,12,8,0
CUST1344,59,Female,Bangalore,60651,59,1110,2,61,Quarterly,Net Banking,No,7,5,1
CUST1345,41,Male,Delhi,93870,4,2401,3,243,Yearly,Credit Card,Yes,15,8,1
CUST1346,42,Female,Mumbai,48133,52,1281,2,410,Quarterly,Net Banking,No,9,8,0
CUST1347,49,Female,Bangalore,69961,49,946,1,283,Quarterly,Credit Card,No,3,8,0
CUST1348,54,Female,Delhi,80729,52,2774,5,465,Monthly,UPI,Yes,23,9,1
CUST1349,40,Female,Delhi,36852,51,1278,3,37,Quarterly,UPI,Yes,24,9,1
CUST1350,57,Male,Mumbai,87828,21,1404,6,267,Monthly,Debit Card,No,8,2,1
CUST1351,41,Male,Mumbai,67711,3,758,2,69,Yearly,Debit Card,Yes,6,1,1
CUST1352,49,Male,Hyderabad,95031,37,2415,2,289,Monthly,UPI,No,30,6,1
CUST1353,40,Male,Hyderabad,32591,9,2047,2,45,Monthly,Credit Card,Yes,1,7,0
CUST1354,42,Female,Bangalore,86481,4,1423,5,535,Quarterly,UPI,Yes,27,7,1
CUST1355,48,Female,Pune,38004,25,2678,0,225,Yearly,Credit Card,Yes,25,4,1
CUST1356,55,Female,Hyderabad,54217,5,726,4,505,Yearly,Net Banking,Yes,29,9,1
CUST1357,59,Male,Chennai,30645,19,1918,1,393,Monthly,UPI,No,12,9,0
CUST1358,42,Male,Pune,76305,22,1654,3,505,Monthly,Debit Card,No,30,10,1
CUST1359,42,Female,Pune,55556,35,2215,1,70,Yearly,Debit Card,Yes,19,2,1
CUST1360,32,Female,Delhi,71855,22,2820,4,318,Monthly,Debit Card,No,20,2,1
CUST1361,23,Female,Pune,67346,40,2795,3,76,Quarterly,Credit Card,Yes,7,6,0
CUST1362,30,Male,Hyderabad,68547,60,2548,6,220,Yearly,UPI,Yes,3,4,1
CUST1363,46,Female,Delhi,93278,38,2690,6,256,Monthly,UPI,No,25,5,1
CUST1364,35,Male,Hyderabad,85267,12,1050,0,236,Yearly,Credit Card,No,18,3,1
CUST1365,54,Male,Chennai,52746,23,1966,2,383,Yearly,Debit Card,Yes,24,6,1
CUST1366,35,Male,Mumbai,32659,53,1339,5,536,Yearly,Net Banking,Yes,20,1,1
CUST1367,46,Male,Chennai,53383,14,653,5,112,Yearly,Debit Card,No,14,3,1
CUST1368,24,Female,Delhi,51778,9,2831,3,202,Yearly,Net Banking,Yes,7,9,0
CUST1369,40,Female,Pune,82142,52,897,5,466,Monthly,Credit Card,Yes,29,4,1
CUST1370,38,Female,Hyderabad,79437,9,2867,0,405,Yearly,UPI,No,20,9,1
CUST1371,35,Male,Bangalore,41240,59,2881,5,70,Yearly,Debit Card,No,4,4,1
CUST1372,49,Female,Hyderabad,44849,41,2121,0,156,Quarterly,Debit Card,No,23,1,1
CUST1373,51,Female,Hyderabad,89659,35,1278,5,498,Yearly,Debit Card,No,21,5,1
CUST1374,41,Female,Chennai,74900,3,2544,0,474,Yearly,UPI,No,9,4,1
CUST1375,56,Female,Hyderabad,39168,34,1227,0,37,Monthly,Credit Card,No,13,7,0
CUST1376,33,Female,Kolkata,36581,12,2721,6,55,Yearly,Credit Card,No,20,6,1
CUST1377,42,Female,Hyderabad,91944,29,678,3,484,Monthly,Debit Card,Yes,28,4,1
CUST1378,43,Male,Pune,60795,45,1078,5,521,Quarterly,Credit Card,No,2,8,1
CUST1379,55,Female,Kolkata,41190,41,2292,6,291,Yearly,UPI,No,22,9,1
CUST1380,39,Male,Hyderabad,56512,12,761,1,312,Yearly,Debit Card,Yes,8,3,1
CUST1381,22,Male,Hyderabad,72604,49,1366,5,320,Monthly,UPI,Yes,16,4,1
CUST1382,34,Female,Chennai,84245,49,1825,0,219,Monthly,Debit Card,No,8,4,1
CUST1383,54,Male,Bangalore,46724,53,2468,5,392,Monthly,Credit Card,No,22,9,1
CUST1384,30,Male,Kolkata,35463,37,1316,0,212,Quarterly,Credit Card,Yes,9,7,0
CUST1385,34,Female,Kolkata,52207,11,2017,2,362,Yearly,Debit Card,Yes,14,1,1
CUST1386,40,Female,Kolkata,74363,8,955,4,138,Yearly,Debit Card,No,12,1,1
CUST1387,47,Male,Delhi,85398,28,1019,0,203,Yearly,Credit Card,Yes,23,7,1
CUST1388,41,Female,Pune,53377,18,1847,5,449,Quarterly,UPI,Yes,18,5,1
CUST1389,40,Female,Hyderabad,64542,28,1435,3,142,Yearly,Credit Card,No,1,10,0
CUST1390,36,Female,Bangalore,44376,39,2293,6,134,Yearly,Net Banking,Yes,10,2,1
CUST1391,32,Female,Hyderabad,94200,57,2063,2,113,Quarterly,Credit Card,Yes,6,5,1
CUST1392,23,Female,Bangalore,60373,3,2435,5,325,Monthly,Debit Card,No,2,1,1
CUST1393,33,Male,Bangalore,32282,1,2498,1,386,Quarterly,Debit Card,No,21,1,1
CUST1394,52,Male,Chennai,80583,57,2319,4,467,Quarterly,Debit Card,No,11,2,1
CUST1395,57,Female,Chennai,66268,55,2620,4,59,Quarterly,Debit Card,No,28,2,1
CUST1396,53,Male,Chennai,47858,3,1679,3,70,Quarterly,Debit Card,No,23,8,1
CUST1397,32,Female,Delhi,94047,32,2541,2,147,Monthly,Credit Card,No,4,1,1
CUST1398,45,Male,Delhi,75734,34,2987,3,36,Yearly,Debit Card,Yes,4,5,1
CUST1399,22,Male,Delhi,74179,19,1413,3,448,Quarterly,Net Banking,Yes,11,1,1
CUST1400,59,Male,Bangalore,38767,5,1915,1,469,Quarterly,Net Banking,Yes,12,6,1
CUST1401,22,Male,Delhi,47438,4,2148,4,463,Yearly,Debit Card,No,5,8,1
CUST1402,45,Female,Pune,37597,54,862,2,263,Quarterly,Credit Card,Yes,19,2,1
CUST1403,27,Female,Bangalore,83161,37,2669,4,199,Yearly,UPI,Yes,28,5,1
CUST1404,56,Female,Pune,57734,6,2231,1,230,Yearly,UPI,No,17,4,1
CUST1405,38,Female,Kolkata,89500,32,1801,3,98,Monthly,UPI,No,5,9,0
CUST1406,34,Female,Kolkata,38556,22,1320,2,372,Monthly,Credit Card,Yes,19,3,1
CUST1407,55,Female,Hyderabad,86882,58,840,5,412,Yearly,UPI,Yes,12,5,1
CUST1408,32,Female,Pune,30358,4,2022,0,309,Yearly,Debit Card,No,29,3,1
CUST1409,34,Female,Kolkata,88478,34,2686,3,464,Yearly,Net Banking,No,29,1,1
CUST1410,56,Female,Pune,50219,18,2651,5,194,Yearly,UPI,No,7,5,1
CUST1411,29,Female,Chennai,31307,5,1156,4,193,Yearly,Credit Card,Yes,22,3,1
CUST1412,48,Male,Pune,31140,34,766,5,169,Yearly,Net Banking,Yes,22,5,1
CUST1413,32,Male,Bangalore,56086,28,1476,3,176,Yearly,UPI,No,26,4,1
CUST1414,53,Female,Chennai,88954,33,1739,6,428,Quarterly,UPI,No,27,9,1
CUST1415,38,Female,Chennai,60386,53,581,3,394,Yearly,Net Banking,Yes,3,9,0
CUST1416,29,Male,Delhi,38016,17,1380,0,176,Monthly,UPI,No,6,3,1
CUST1417,26,Male,Delhi,55518,46,2224,6,143,Quarterly,Net Banking,Yes,22,6,1
CUST1418,24,Female,Kolkata,49337,42,2867,5,306,Monthly,Debit Card,Yes,16,2,1
CUST1419,45,Female,Chennai,79847,30,556,5,332,Monthly,UPI,No,3,3,1
CUST1420,29,Male,Chennai,66976,40,1041,6,94,Monthly,Debit Card,Yes,4,9,1
CUST1421,58,Male,Kolkata,72727,8,2735,0,156,Monthly,Credit Card,Yes,1,4,1
CUST1422,56,Male,Mumbai,45038,40,1301,5,413,Quarterly,UPI,No,4,6,1
CUST1423,32,Male,Delhi,49810,8,1409,3,319,Quarterly,Credit Card,Yes,13,3,1
CUST1424,59,Female,Hyderabad,52031,2,2180,6,191,Quarterly,Credit Card,No,10,6,1
CUST1425,23,Male,Hyderabad,76092,56,2658,6,537,Monthly,Debit Card,No,2,7,1
CUST1426,24,Female,Kolkata,98487,23,1473,5,56,Yearly,Net Banking,No,22,7,1
CUST1427,22,Male,Kolkata,45592,30,936,4,432,Monthly,Credit Card,Yes,21,3,1
CUST1428,46,Male,Kolkata,60750,17,682,6,475,Monthly,Credit Card,No,10,10,1
CUST1429,57,Female,Kolkata,31589,52,1159,1,43,Yearly,Net Banking,No,18,4,1
CUST1430,45,Female,Mumbai,76101,30,2807,4,88,Monthly,Credit Card,Yes,23,8,1
CUST1431,39,Female,Bangalore,42237,34,1349,1,104,Monthly,Credit Card,Yes,9,1,1
CUST1432,36,Female,Bangalore,84238,49,2384,1,125,Yearly,UPI,No,22,6,1
CUST1433,38,Female,Bangalore,57990,24,1317,0,419,Yearly,Credit Card,Yes,5,9,0
CUST1434,50,Male,Hyderabad,71627,11,1132,0,166,Quarterly,Net Banking,No,27,2,1
CUST1435,25,Female,Hyderabad,46209,15,1318,4,112,Quarterly,Net Banking,No,17,6,1
CUST1436,33,Female,Pune,62441,23,2765,4,204,Quarterly,UPI,No,23,5,1
CUST1437,42,Female,Chennai,45372,37,1428,3,481,Yearly,Debit Card,No,15,9,0
CUST1438,51,Male,Pune,46211,19,2246,3,322,Yearly,UPI,Yes,10,1,1
CUST1439,58,Male,Delhi,52005,48,1523,0,384,Monthly,UPI,No,15,2,1
CUST1440,35,Female,Pune,35355,41,1391,6,42,Quarterly,Credit Card,No,18,5,1
CUST1441,34,Male,Kolkata,56654,2,1148,0,195,Quarterly,Credit Card,Yes,11,6,1
CUST1442,43,Female,Bangalore,81168,36,2378,4,191,Quarterly,Net Banking,Yes,9,8,1
CUST1443,29,Female,Delhi,77377,3,1551,5,178,Quarterly,UPI,Yes,28,8,1
CUST1444,22,Female,Pune,90948,60,734,2,342,Monthly,Debit Card,No,17,6,1
CUST1445,31,Female,Kolkata,85860,44,2600,1,131,Quarterly,Net Banking,No,24,2,1
CUST1446,43,Female,Chennai,38016,36,897,1,416,Monthly,Net Banking,No,15,6,0
CUST1447,38,Female,Kolkata,66021,52,1040,2,438,Quarterly,Net Banking,Yes,4,10,0
CUST1448,47,Male,Hyderabad,74864,20,618,3,494,Quarterly,Net Banking,Yes,8,10,0
CUST1449,33,Male,Delhi,33866,54,2205,2,204,Monthly,UPI,Yes,30,9,1
CUST1450,55,Male,Bangalore,60116,6,2259,4,62,Quarterly,Net Banking,Yes,23,10,1
CUST1451,28,Female,Bangalore,81955,57,2559,2,402,Monthly,UPI,No,4,7,0
CUST1452,57,Male,Kolkata,94110,51,956,2,254,Monthly,Net Banking,Yes,23,9,1
CUST1453,29,Female,Kolkata,41308,22,1582,3,224,Quarterly,Credit Card,Yes,29,9,1
CUST1454,50,Female,Chennai,61131,13,1602,3,500,Monthly,Debit Card,Yes,12,10,0
CUST1455,25,Female,Hyderabad,51607,9,1130,4,463,Quarterly,Net Banking,Yes,11,6,1
CUST1456,38,Male,Kolkata,68458,26,2909,0,55,Quarterly,Credit Card,Yes,25,10,1
CUST1457,40,Male,Hyderabad,85751,40,1591,6,441,Yearly,Debit Card,Yes,11,1,1
CUST1458,59,Female,Chennai,62983,54,2223,0,188,Yearly,UPI,Yes,9,2,1
CUST1459,47,Male,Bangalore,46241,5,2343,0,488,Monthly,UPI,Yes,24,6,1
CUST1460,54,Male,Pune,57045,27,2562,4,151,Quarterly,Credit Card,No,21,5,1
CUST1461,27,Male,Mumbai,94805,22,2993,1,331,Quarterly,Net Banking,No,13,3,1
CUST1462,51,Male,Kolkata,68405,29,992,2,190,Monthly,Debit Card,No,17,2,1
CUST1463,32,Female,Bangalore,84110,28,2105,0,301,Monthly,UPI,Yes,4,3,1
CUST1464,47,Female,Mumbai,35451,11,856,0,303,Monthly,Net Banking,No,19,7,1
CUST1465,59,Female,Bangalore,60873,6,1783,3,154,Quarterly,UPI,Yes,2,1,1
CUST1466,37,Female,Kolkata,85745,34,1770,4,391,Quarterly,Net Banking,No,8,4,1
CUST1467,51,Male,Mumbai,86746,39,686,3,122,Monthly,Credit Card,No,22,9,1
CUST1468,58,Male,Kolkata,52601,36,2136,3,541,Yearly,Net Banking,No,28,10,1
CUST1469,42,Female,Chennai,48601,60,1371,1,485,Quarterly,Credit Card,Yes,16,6,1
CUST1470,58,Male,Mumbai,96732,10,1961,6,528,Quarterly,Credit Card,No,1,9,1
CUST1471,50,Female,Bangalore,83574,49,1479,3,388,Quarterly,Debit Card,No,27,10,1
CUST1472,35,Male,Chennai,83521,45,615,4,120,Monthly,Debit Card,Yes,18,4,1
CUST1473,22,Male,Pune,81313,1,653,4,433,Yearly,Debit Card,Yes,20,7,1
CUST1474,31,Male,Pune,42602,11,1564,0,222,Monthly,Credit Card,Yes,17,6,1
CUST1475,55,Female,Hyderabad,94503,45,2460,4,285,Monthly,UPI,Yes,11,8,1
CUST1476,42,Female,Hyderabad,52626,12,2829,2,432,Monthly,Net Banking,No,13,7,0
CUST1477,28,Male,Delhi,75607,5,904,5,161,Quarterly,Debit Card,No,23,10,1
CUST1478,41,Male,Pune,80574,50,720,0,397,Yearly,Debit Card,Yes,19,7,1
CUST1479,49,Female,Chennai,50954,4,2413,6,450,Yearly,Credit Card,Yes,1,3,1
CUST1480,45,Male,Mumbai,75095,36,1493,4,33,Monthly,Credit Card,No,3,2,1
CUST1481,44,Male,Chennai,37415,52,778,4,283,Yearly,Debit Card,No,21,9,1
CUST1482,27,Male,Pune,64148,57,2173,6,114,Monthly,Debit Card,No,29,4,1
CUST1483,24,Male,Chennai,87727,51,841,6,67,Yearly,Credit Card,Yes,19,4,1
CUST1484,26,Male,Chennai,52412,23,2349,1,141,Monthly,Credit Card,Yes,27,3,1
CUST1485,35,Male,Chennai,37214,54,1545,4,339,Quarterly,Debit Card,Yes,21,8,1
CUST1486,37,Female,Mumbai,75046,31,2579,2,191,Yearly,Debit Card,Yes,30,9,1
CUST1487,38,Male,Hyderabad,82874,32,509,5,534,Quarterly,UPI,Yes,17,4,1
CUST1488,46,Male,Bangalore,41156,37,2356,6,110,Yearly,Net Banking,Yes,9,8,1
CUST1489,23,Female,Delhi,50583,15,2414,5,30,Yearly,Debit Card,No,15,7,1
CUST1490,38,Male,Bangalore,49873,59,1180,4,102,Quarterly,UPI,Yes,13,6,1
CUST1491,27,Female,Pune,96899,52,2792,2,366,Yearly,Net Banking,No,17,7,1
CUST1492,22,Female,Bangalore,42112,3,1997,6,129,Monthly,Net Banking,Yes,4,2,1
CUST1493,40,Female,Chennai,54618,52,577,1,299,Monthly,UPI,No,2,7,0
CUST1494,25,Male,Delhi,57962,29,1401,0,197,Quarterly,Debit Card,Yes,19,5,1
CUST1495,22,Male,Hyderabad,69194,16,889,4,269,Monthly,UPI,No,30,3,1
CUST1496,40,Female,Mumbai,65531,16,1390,2,487,Quarterly,Debit Card,No,25,4,1
CUST1497,52,Female,Mumbai,46835,44,2037,5,342,Monthly,Debit Card,Yes,5,8,1
CUST1498,28,Female,Kolkata,41889,16,1094,2,239,Yearly,Debit Card,Yes,20,8,1
CUST1499,54,Male,Chennai,30112,12,2878,4,312,Monthly,UPI,No,12,1,1
CUST1500,27,Male,Pune,49552,5,2447,5,98,Quarterly,UPI,No,22,8,1
CUST1501,54,Female,Kolkata,56049,30,951,0,170,Monthly,Net Banking,No,20,6,1
CUST1502,28,Female,Mumbai,75270,14,2762,2,157,Yearly,Net Banking,No,22,8,1
CUST1503,41,Male,Delhi,85633,10,860,0,421,Yearly,UPI,Yes,26,10,1
CUST1504,38,Female,Chennai,40561,6,1848,3,347,Quarterly,Credit Card,Yes,9,5,1
CUST1505,39,Male,Pune,44256,27,2212,3,416,Quarterly,Debit Card,Yes,10,2,1
CUST1506,46,Female,Bangalore,71167,2,2159,1,195,Quarterly,Credit Card,No,22,10,1
CUST1507,48,Female,Pune,97054,38,2567,2,177,Quarterly,Debit Card,Yes,12,3,1
CUST1508,41,Male,Hyderabad,56990,2,1937,4,163,Quarterly,Credit Card,No,15,10,1
CUST1509,30,Female,Kolkata,75800,59,599,2,537,Monthly,Credit Card,Yes,2,4,1
CUST1510,22,Male,Pune,32642,26,2508,1,108,Monthly,Credit Card,Yes,27,6,1
CUST1511,42,Female,Pune,31813,36,1109,5,54,Monthly,Credit Card,Yes,13,1,1
CUST1512,25,Male,Delhi,95618,1,2593,1,291,Monthly,Net Banking,Yes,16,6,1
CUST1513,38,Female,Hyderabad,49874,52,1864,6,438,Yearly,Credit Card,Yes,28,4,1
CUST1514,50,Female,Chennai,32426,9,1771,3,72,Quarterly,Debit Card,No,25,9,1
CUST1515,41,Male,Mumbai,92956,40,2586,0,180,Monthly,UPI,Yes,15,4,1
CUST1516,54,Female,Hyderabad,51869,5,2846,1,325,Yearly,Debit Card,Yes,11,2,1
CUST1517,24,Male,Chennai,83053,58,1684,2,367,Quarterly,Debit Card,Yes,30,7,1
CUST1518,31,Female,Bangalore,96897,38,774,3,472,Quarterly,Net Banking,Yes,13,8,0
CUST1519,24,Female,Delhi,30869,1,1514,2,523,Yearly,UPI,Yes,10,1,1
CUST1520,30,Female,Hyderabad,73516,6,794,0,216,Quarterly,Credit Card,No,21,2,1
CUST1521,59,Male,Chennai,79831,36,2142,4,364,Yearly,Net Banking,Yes,28,2,1
CUST1522,55,Female,Chennai,40751,11,1728,3,243,Yearly,Net Banking,No,7,6,0
CUST1523,45,Male,Pune,61707,15,1322,2,150,Yearly,Net Banking,No,1,6,0
CUST1524,59,Male,Hyderabad,43652,48,1424,4,50,Quarterly,Credit Card,Yes,18,7,1
CUST1525,24,Female,Hyderabad,65436,47,2119,2,98,Monthly,UPI,No,1,4,1
CUST1526,33,Female,Hyderabad,65098,56,1245,6,306,Monthly,Credit Card,No,29,10,1
CUST1527,45,Male,Chennai,32591,55,2071,5,206,Quarterly,Credit Card,No,10,10,1
CUST1528,37,Female,Bangalore,60816,49,1736,4,166,Yearly,Debit Card,No,6,3,1
CUST1529,56,Female,Pune,86358,22,2972,5,290,Yearly,Credit Card,No,10,7,1
CUST1530,38,Male,Hyderabad,46322,30,1808,6,401,Quarterly,Debit Card,No,15,7,1
CUST1531,38,Female,Pune,66455,21,949,4,47,Monthly,Debit Card,Yes,30,6,1
CUST1532,54,Female,Kolkata,94925,17,1137,2,445,Yearly,UPI,Yes,10,3,1
CUST1533,35,Female,Kolkata,51113,10,2530,3,144,Quarterly,Net Banking,No,4,2,1
CUST1534,30,Female,Bangalore,76313,28,2753,6,276,Monthly,Credit Card,No,15,6,1
CUST1535,40,Male,Kolkata,77221,15,911,2,538,Quarterly,Debit Card,Yes,9,1,1
CUST1536,54,Female,Mumbai,79170,3,2877,6,478,Quarterly,UPI,Yes,29,2,1
CUST1537,55,Male,Chennai,35618,13,2420,1,122,Quarterly,Net Banking,No,16,1,1
CUST1538,50,Male,Hyderabad,67158,24,2564,6,298,Quarterly,Net Banking,Yes,5,10,1
CUST1539,24,Male,Bangalore,35126,58,1316,6,222,Yearly,Credit Card,No,17,1,1
CUST1540,46,Female,Delhi,80940,3,2526,1,409,Monthly,Credit Card,No,16,9,1
CUST1541,49,Female,Pune,72056,56,2347,0,122,Quarterly,Credit Card,No,25,6,1
CUST1542,37,Male,Delhi,57048,51,1887,2,228,Yearly,Credit Card,No,14,3,1
CUST1543,40,Male,Chennai,34994,11,1041,0,261,Yearly,Net Banking,Yes,18,3,1
CUST1544,23,Female,Bangalore,32581,6,2732,3,364,Yearly,Debit Card,Yes,28,4,1
CUST1545,39,Female,Kolkata,77937,13,2882,3,250,Monthly,UPI,Yes,27,10,1
CUST1546,50,Male,Hyderabad,56946,19,502,5,235,Yearly,Debit Card,No,8,7,1
CUST1547,25,Male,Hyderabad,52010,60,2407,2,151,Monthly,Net Banking,Yes,11,2,1
CUST1548,30,Male,Delhi,44683,31,2005,4,533,Monthly,Net Banking,No,15,9,1
CUST1549,57,Male,Mumbai,51639,9,749,1,397,Yearly,Debit Card,No,13,7,0
CUST1550,53,Female,Mumbai,41577,52,1734,3,121,Yearly,Credit Card,No,9,6,0
CUST1551,50,Female,Mumbai,47374,3,2312,1,519,Quarterly,Debit Card,Yes,5,5,1
CUST1552,43,Male,Pune,86233,12,2205,4,298,Quarterly,Credit Card,Yes,11,6,1
CUST1553,37,Female,Pune,90935,40,1582,0,69,Quarterly,Net Banking,Yes,13,2,1
CUST1554,51,Male,Chennai,36859,10,2847,2,236,Quarterly,Net Banking,No,16,1,1
CUST1555,47,Male,Chennai,90593,12,870,1,347,Monthly,Net Banking,Yes,17,6,1
CUST1556,24,Female,Hyderabad,81877,3,2608,0,185,Quarterly,Debit Card,No,21,10,1
CUST1557,34,Male,Pune,96458,36,2109,6,466,Monthly,UPI,No,15,4,1
CUST1558,53,Male,Chennai,67701,24,1863,1,369,Yearly,Credit Card,No,12,1,1
CUST1559,49,Female,Delhi,59063,1,1593,4,434,Yearly,Net Banking,No,3,5,1
CUST1560,27,Female,Pune,32103,46,2222,6,484,Quarterly,UPI,No,8,6,1
CUST1561,39,Female,Delhi,97914,33,1705,4,56,Quarterly,Debit Card,Yes,20,10,1
CUST1562,24,Female,Hyderabad,67228,27,2198,6,429,Monthly,Net Banking,Yes,29,1,1
CUST1563,56,Male,Hyderabad,91114,21,998,5,537,Yearly,Debit Card,No,16,5,1
CUST1564,56,Female,Bangalore,62933,31,1419,1,462,Yearly,Credit Card,Yes,4,7,0
CUST1565,36,Male,Mumbai,66607,43,1014,4,154,Quarterly,Credit Card,Yes,10,3,1
CUST1566,46,Female,Mumbai,38210,43,2621,4,305,Monthly,Debit Card,No,16,3,1
CUST1567,44,Male,Mumbai,63418,46,1493,6,220,Yearly,Credit Card,No,27,5,1
CUST1568,42,Female,Chennai,65595,50,2423,5,142,Monthly,Debit Card,No,10,4,1
CUST1569,59,Female,Hyderabad,55613,11,787,2,218,Monthly,Credit Card,No,18,7,1
CUST1570,39,Female,Chennai,77574,11,2824,3,372,Yearly,UPI,No,9,9,0
CUST1571,31,Female,Mumbai,30917,19,1332,6,289,Monthly,Debit Card,Yes,1,8,1
